monthyear;X1;X2;X3;X4;X5;X6;X7;X8;X9;X10
http://archive.ipu.org//wmn-e/arc/classif010416.htm;62;Honduras;24.11.2013;128;33;25.8%;---;---;---;---
http://archive.ipu.org//wmn-e/arc/classif010416.htm;"""";Turkmenistan;15.12.2013;124;32;25.8%;---;---;---;---
http://archive.ipu.org//wmn-e/arc/classif010416.htm;64;Suriname;24.05.2015;51;13;25.5%;---;---;---;---
http://archive.ipu.org//wmn-e/arc/classif010416.htm;65;Mauritania;23.11.2013;147;37;25.2%;08.11.2009;56;8;14.3%
http://archive.ipu.org//wmn-e/arc/classif010416.htm;66;Lesotho;28.02.2015;120;30;25.0%;26.03.2015;33;8;24.2%
http://archive.ipu.org//wmn-e/arc/classif010416.htm;67;Viet Nam;22.05.2011;498;121;24.3%;---;---;---;---
http://archive.ipu.org//wmn-e/arc/classif010416.htm;68;Equatorial Guinea;26.05.2013;100;24;24.0%;26.05.2013;73;10;13.7%
http://archive.ipu.org//wmn-e/arc/classif010416.htm;"""";Singapore;11.09.2015;100;24;24.0%;---;---;---;---
http://archive.ipu.org//wmn-e/arc/classif010416.htm;70;Estonia;01.03.2015;101;24;23.8%;---;---;---;---
http://archive.ipu.org//wmn-e/arc/classif010416.htm;71;Cabo Verde;20.03.2016;72;17;23.6%;---;---;---;---
http://archive.ipu.org//wmn-e/arc/classif010416.htm;"""";China;05.03.2013;2959;699;23.6%;---;---;---;---
http://archive.ipu.org//wmn-e/arc/classif010416.htm;73;Lithuania;14.10.2012;141;33;23.4%;---;---;---;---
http://archive.ipu.org//wmn-e/arc/classif010416.htm;74;United Arab Emirates;24.09.2011;40;9;22.5%;---;---;---;---
http://archive.ipu.org//wmn-e/arc/classif010416.htm;75;Peru;10.04.2011;130;29;22.3%;---;---;---;---
http://archive.ipu.org//wmn-e/arc/classif010416.htm;76;Ireland;26.02.2016;158;35;22.2%;26.04.2011;60;18;30.0%
http://archive.ipu.org//wmn-e/arc/classif010416.htm;77;Eritrea;01.02.1994;150;33;22.0%;---;---;---;---
http://archive.ipu.org//wmn-e/arc/classif010416.htm;78;Dominica;08.12.2014;32;7;21.9%;---;---;---;---
http://archive.ipu.org//wmn-e/arc/classif010416.htm;"""";Guinea;28.09.2013;114;25;21.9%;---;---;---;---
http://archive.ipu.org//wmn-e/arc/classif010416.htm;80;Republic of Moldova;30.11.2014;101;22;21.8%;---;---;---;---
http://archive.ipu.org//wmn-e/arc/classif010416.htm;81;Bosnia and Herzegovina;12.10.2014;42;9;21.4%;29.01.2015;15;2;13.3%
http://archive.ipu.org//wmn-e/arc/classif010416.htm;82;Dominican Republic;16.05.2010;183;38;20.8%;16.05.2010;32;3;9.4%
http://archive.ipu.org//wmn-e/arc/classif010416.htm;"""";Monaco;10.02.2013;24;5;20.8%;---;---;---;---
http://archive.ipu.org//wmn-e/arc/classif010416.htm;84;Albania;23.06.2013;140;29;20.7%;---;---;---;---
http://archive.ipu.org//wmn-e/arc/classif010416.htm;85;Pakistan;11.05.2013;340;70;20.6%;05.03.2015;104;19;18.3%
http://archive.ipu.org//wmn-e/arc/classif010416.htm;86;Madagascar;20.12.2013;151;31;20.5%;29.12.2015;63;12;19.0%
http://archive.ipu.org//wmn-e/arc/classif010416.htm;87;Bulgaria;05.10.2014;240;49;20.4%;---;---;---;---
http://archive.ipu.org//wmn-e/arc/classif010416.htm;88;Cambodia;28.07.2013;123;25;20.3%;29.01.2012;61;10;16.4%
http://archive.ipu.org//wmn-e/arc/classif010416.htm;89;Bangladesh;05.01.2014;350;70;20.0%;---;---;---;---
http://archive.ipu.org//wmn-e/arc/classif010416.htm;"""";Czech Republic;25.10.2013;200;40;20.0%;10.10.2014;81;15;18.5%
http://archive.ipu.org//wmn-e/arc/classif010416.htm;"""";Liechtenstein;03.02.2013;25;5;20.0%;---;---;---;---
http://archive.ipu.org//wmn-e/arc/classif010416.htm;"""";Slovakia;05.03.2016;150;30;20.0%;---;---;---;---
http://archive.ipu.org//wmn-e/arc/classif010416.htm;93;Colombia;09.03.2014;166;33;19.9%;09.03.2014;102;23;22.5%
http://archive.ipu.org//wmn-e/arc/classif010416.htm;"""";Saudi Arabia;15.01.2013;151;30;19.9%;---;---;---;---
http://archive.ipu.org//wmn-e/arc/classif010416.htm;95;Greece;20.09.2015;300;59;19.7%;---;---;---;---
http://archive.ipu.org//wmn-e/arc/classif010416.htm;"""";Kenya;04.03.2013;350;69;19.7%;04.03.2013;68;18;26.5%
http://archive.ipu.org//wmn-e/arc/classif010416.htm;97;United States of America;04.11.2014;434;84;19.4%;04.11.2014;100;20;20.0%
http://archive.ipu.org//wmn-e/arc/classif010416.htm;98;Kyrgyzstan;04.10.2015;120;23;19.2%;---;---;---;---
http://archive.ipu.org//wmn-e/arc/classif010416.htm;99;Tajikistan;01.03.2015;63;12;19.0%;27.03.2015;32;2;6.3%
http://archive.ipu.org//wmn-e/arc/classif010416.htm;100;Panama;04.05.2014;71;13;18.3%;---;---;---;---
http://archive.ipu.org//wmn-e/arc/classif010416.htm;101;Sao Tome and Principe;12.10.2014;55;10;18.2%;---;---;---;---
http://archive.ipu.org//wmn-e/arc/classif010416.htm;102;Latvia;04.10.2014;100;18;18.0%;---;---;---;---
http://archive.ipu.org//wmn-e/arc/classif010416.htm;103;Togo;25.07.2013;91;16;17.6%;---;---;---;---
http://archive.ipu.org//wmn-e/arc/classif010416.htm;104;Jamaica;22.02.2016;63;11;17.5%;10.03.2016;21;5;23.8%
http://archive.ipu.org//wmn-e/arc/classif010416.htm;105;Montenegro;14.10.2012;81;14;17.3%;---;---;---;---
http://archive.ipu.org//wmn-e/arc/classif010416.htm;106;Indonesia;09.04.2014;555;95;17.1%;---;---;---;---
http://archive.ipu.org//wmn-e/arc/classif010416.htm;107;Morocco;25.11.2011;395;67;17.0%;02.10.2015;120;14;11.7%
http://archive.ipu.org//wmn-e/arc/classif010416.htm;108;Azerbaijan;01.11.2015;124;21;16.9%;---;---;---;---
http://archive.ipu.org//wmn-e/arc/classif010416.htm;109;Barbados;21.02.2013;30;5;16.7%;06.03.2013;21;5;23.8%
http://archive.ipu.org//wmn-e/arc/classif010416.htm;"""";Malawi;20.05.2014;192;32;16.7%;---;---;---;---
http://archive.ipu.org//wmn-e/arc/classif010416.htm;"""";Saint Lucia;28.11.2011;18;3;16.7%;05.01.2012;11;3;27.3%
http://archive.ipu.org//wmn-e/arc/classif010416.htm;"""";San Marino;11.11.2012;60;10;16.7%;---;---;---;---
http://archive.ipu.org//wmn-e/arc/classif010416.htm;113;Democratic People's Republic of Korea;09.03.2014;687;112;16.3%;---;---;---;---
http://archive.ipu.org//wmn-e/arc/classif010416.htm;"""";Republic of Korea;11.04.2012;300;49;16.3%;---;---;---;---
http://archive.ipu.org//wmn-e/arc/classif010416.htm;115;Uruguay;26.10.2014;99;16;16.2%;26.10.2014;31;9;29.0%
http://archive.ipu.org//wmn-e/arc/classif010416.htm;116;Fiji;17.09.2014;50;8;16.0%;---;---;---;---
http://archive.ipu.org//wmn-e/arc/classif010416.htm;"""";Libya;25.06.2014;188;30;16.0%;---;---;---;---
http://archive.ipu.org//wmn-e/arc/classif010416.htm;"""";Uzbekistan;21.12.2014;150;24;16.0%;13.01.2015;100;17;17.0%
http://archive.ipu.org//wmn-e/arc/classif010416.htm;119;Chile;17.11.2013;120;19;15.8%;17.11.2013;38;6;15.8%
http://archive.ipu.org//wmn-e/arc/classif010416.htm;120;Croatia;08.11.2015;151;23;15.2%;---;---;---;---
http://archive.ipu.org//wmn-e/arc/classif010416.htm;121;Paraguay;21.04.2013;80;12;15.0%;21.04.2013;45;9;20.0%
http://archive.ipu.org//wmn-e/arc/classif010416.htm;122;Chad;13.02.2011;188;28;14.9%;---;---;---;---
http://archive.ipu.org//wmn-e/arc/classif010416.htm;"""";Egypt;17.10.2015;596;89;14.9%;---;---;---;---
http://archive.ipu.org//wmn-e/arc/classif010416.htm;"""";Turkey;01.11.2015;550;82;14.9%;---;---;---;---
http://archive.ipu.org//wmn-e/arc/classif010416.htm;125;Niger;21.02.2016;171;25;14.6%;---;---;---;---
http://archive.ipu.org//wmn-e/arc/classif010416.htm;126;Mongolia;28.06.2012;76;11;14.5%;---;---;---;---
http://archive.ipu.org//wmn-e/arc/classif010416.htm;127;Venezuela (Bolivarian Republic of);06.12.2015;167;24;14.4%;---;---;---;---
http://archive.ipu.org//wmn-e/arc/classif010416.htm;128;Gabon;17.12.2011;120;17;14.2%;13.12.2014;99;18;18.2%
http://archive.ipu.org//wmn-e/arc/classif010416.htm;129;Guatemala;06.09.2015;158;22;13.9%;---;---;---;---
http://archive.ipu.org//wmn-e/arc/classif010416.htm;130;Somalia;20.08.2012;275;38;13.8%;---;---;---;---
http://archive.ipu.org//wmn-e/arc/classif010416.htm;131;Guinea-Bissau;13.04.2014;102;14;13.7%;---;---;---;---
http://archive.ipu.org//wmn-e/arc/classif010416.htm;"""";Romania;09.12.2012;401;55;13.7%;09.12.2012;168;13;7.7%
http://archive.ipu.org//wmn-e/arc/classif010416.htm;133;Russian Federation;04.12.2011;450;61;13.6%;N.A.;170;29;17.1%
http://archive.ipu.org//wmn-e/arc/classif010416.htm;134;Saint Kitts and Nevis;16.02.2015;15;2;13.3%;---;---;---;---
http://archive.ipu.org//wmn-e/arc/classif010416.htm;135;Bahamas;07.05.2012;38;5;13.2%;23.05.2012;16;4;25.0%
http://archive.ipu.org//wmn-e/arc/classif010416.htm;136;Saint Vincent and the Grenadines;09.12.2015;23;3;13.0%;---;---;---;---
http://archive.ipu.org//wmn-e/arc/classif010416.htm;137;Malta;09.03.2013;70;9;12.9%;---;---;---;---
http://archive.ipu.org//wmn-e/arc/classif010416.htm;138;Djibouti;22.02.2013;55;7;12.7%;---;---;---;---
http://archive.ipu.org//wmn-e/arc/classif010416.htm;"""";Zambia;20.09.2011;158;20;12.7%;---;---;---;---
http://archive.ipu.org//wmn-e/arc/classif010416.htm;140;Cyprus;22.05.2011;56;7;12.5%;---;---;---;---
http://archive.ipu.org//wmn-e/arc/classif010416.htm;141;Sierra Leone;17.11.2012;121;15;12.4%;---;---;---;---
http://archive.ipu.org//wmn-e/arc/classif010416.htm;"""";Syrian Arab Republic;07.05.2012;250;31;12.4%;---;---;---;---
http://archive.ipu.org//wmn-e/arc/classif010416.htm;143;Ukraine;26.10.2014;422;51;12.1%;---;---;---;---
http://archive.ipu.org//wmn-e/arc/classif010416.htm;144;India;07.04.2014;543;65;12.0%;21.03.2016;241;29;12.0%
http://archive.ipu.org//wmn-e/arc/classif010416.htm;"""";Jordan;23.01.2013;150;18;12.0%;25.10.2013;75;8;10.7%
http://archive.ipu.org//wmn-e/arc/classif010416.htm;146;Mauritius;10.12.2014;69;8;11.6%;---;---;---;---
http://archive.ipu.org//wmn-e/arc/classif010416.htm;147;Georgia;01.10.2012;150;17;11.3%;---;---;---;---
http://archive.ipu.org//wmn-e/arc/classif010416.htm;148;Antigua and Barbuda;12.06.2014;18;2;11.1%;25.06.2014;17;7;41.2%
http://archive.ipu.org//wmn-e/arc/classif010416.htm;149;Liberia;11.10.2011;73;8;11.0%;20.12.2014;30;3;10.0%
http://archive.ipu.org//wmn-e/arc/classif010416.htm;150;Ghana;07.12.2012;275;30;10.9%;---;---;---;---
http://archive.ipu.org//wmn-e/arc/classif010416.htm;151;Armenia;06.05.2012;131;14;10.7%;---;---;---;---
http://archive.ipu.org//wmn-e/arc/classif010416.htm;152;Malaysia;05.05.2013;222;23;10.4%;N.A.;64;14;21.9%
http://archive.ipu.org//wmn-e/arc/classif010416.htm;153;Hungary;06.04.2014;198;20;10.1%;---;---;---;---
http://archive.ipu.org//wmn-e/arc/classif010416.htm;154;Samoa;04.03.2016;50;5;10.0%;---;---;---;---
http://archive.ipu.org//wmn-e/arc/classif010416.htm;155;Brazil;05.10.2014;513;51;9.9%;05.10.2014;81;13;16.0%
http://archive.ipu.org//wmn-e/arc/classif010416.htm;"""";Myanmar;08.11.2015;433;43;9.9%;08.11.2015;224;23;10.3%
http://archive.ipu.org//wmn-e/arc/classif010416.htm;157;Botswana;24.10.2014;63;6;9.5%;---;---;---;---
http://archive.ipu.org//wmn-e/arc/classif010416.htm;"""";Japan;14.12.2014;475;45;9.5%;21.07.2013;242;38;15.7%
http://archive.ipu.org//wmn-e/arc/classif010416.htm;159;Burkina Faso;29.11.2015;127;12;9.4%;---;---;---;---
http://archive.ipu.org//wmn-e/arc/classif010416.htm;"""";Gambia;29.03.2012;53;5;9.4%;---;---;---;---
http://archive.ipu.org//wmn-e/arc/classif010416.htm;161;Cote d'Ivoire;11.12.2011;251;23;9.2%;---;---;---;---
http://archive.ipu.org//wmn-e/arc/classif010416.htm;162;Marshall Islands;16.11.2015;33;3;9.1%;---;---;---;---
http://archive.ipu.org//wmn-e/arc/classif010416.htm;163;Democratic Republic of the Congo;28.11.2011;492;44;8.9%;19.01.2007;108;5;4.6%
http://archive.ipu.org//wmn-e/arc/classif010416.htm;164;Mali;24.11.2013;147;13;8.8%;---;---;---;---
http://archive.ipu.org//wmn-e/arc/classif010416.htm;165;Central African Republic;14.02.2016;128;11;8.6%;---;---;---;---
http://archive.ipu.org//wmn-e/arc/classif010416.htm;166;Bhutan;13.07.2013;47;4;8.5%;23.04.2013;25;2;8.0%
http://archive.ipu.org//wmn-e/arc/classif010416.htm;167;Bahrain;22.11.2014;40;3;7.5%;07.12.2014;40;9;22.5%
http://archive.ipu.org//wmn-e/arc/classif010416.htm;168;Congo;15.07.2012;136;10;7.4%;12.10.2014;72;14;19.4%
http://archive.ipu.org//wmn-e/arc/classif010416.htm;169;Benin;26.04.2015;83;6;7.2%;---;---;---;---
http://archive.ipu.org//wmn-e/arc/classif010416.htm;170;Tuvalu;31.03.2015;15;1;6.7%;---;---;---;---
http://archive.ipu.org//wmn-e/arc/classif010416.htm;171;Brunei Darussalam;05.03.2016;31;2;6.5%;---;---;---;---
http://archive.ipu.org//wmn-e/arc/classif010416.htm;"""";Kiribati;30.12.2015;46;3;6.5%;---;---;---;---
http://archive.ipu.org//wmn-e/arc/classif010416.htm;173;Swaziland;20.09.2013;65;4;6.2%;30.10.2013;30;10;33.3%
http://archive.ipu.org//wmn-e/arc/classif010416.htm;174;Thailand;07.08.2014;197;12;6.1%;---;---;---;---
http://archive.ipu.org//wmn-e/arc/classif010416.htm;175;Maldives;22.03.2014;85;5;5.9%;---;---;---;---
http://archive.ipu.org//wmn-e/arc/classif010416.htm;176;Sri Lanka;17.08.2015;225;13;5.8%;---;---;---;---
http://archive.ipu.org//wmn-e/arc/classif010416.htm;177;Nigeria;28.03.2015;360;20;5.6%;28.03.2015;108;7;6.5%
http://archive.ipu.org//wmn-e/arc/classif010416.htm;178;Nauru;08.06.2013;19;1;5.3%;---;---;---;---
http://archive.ipu.org//wmn-e/arc/classif010416.htm;179;Belize;07.03.2012;32;1;3.1%;21.03.2012;13;5;38.5%
http://archive.ipu.org//wmn-e/arc/classif010416.htm;"""";Iran (Islamic Republic of);04.05.2012;290;9;3.1%;---;---;---;---
http://archive.ipu.org//wmn-e/arc/classif010416.htm;"""";Lebanon;07.06.2009;128;4;3.1%;---;---;---;---
http://archive.ipu.org//wmn-e/arc/classif010416.htm;182;Comoros;25.01.2015;33;1;3.0%;---;---;---;---
http://archive.ipu.org//wmn-e/arc/classif010416.htm;183;Papua New Guinea;23.06.2012;111;3;2.7%;---;---;---;---
http://archive.ipu.org//wmn-e/arc/classif010416.htm;184;Solomon Islands;19.11.2014;50;1;2.0%;---;---;---;---
http://archive.ipu.org//wmn-e/arc/classif010416.htm;185;Kuwait;27.07.2013;65;1;1.5%;---;---;---;---
http://archive.ipu.org//wmn-e/arc/classif010416.htm;186;Oman;25.10.2015;85;1;1.2%;07.11.2015;85;14;16.5%
http://archive.ipu.org//wmn-e/arc/classif010416.htm;187;Haiti;09.08.2015;92;0;0.0%;09.08.2015;23;0;0.0%
http://archive.ipu.org//wmn-e/arc/classif010416.htm;"""";Micronesia (Federated States of);03.03.2015;14;0;0.0%;---;---;---;---
http://archive.ipu.org//wmn-e/arc/classif010416.htm;"""";Palau;06.11.2012;16;0;0.0%;06.11.2012;13;3;23.1%
http://archive.ipu.org//wmn-e/arc/classif010416.htm;"""";Qatar;01.07.2013;35;0;0.0%;---;---;---;---
http://archive.ipu.org//wmn-e/arc/classif010416.htm;"""";Tonga;27.11.2014;26;0;0.0%;---;---;---;---
http://archive.ipu.org//wmn-e/arc/classif010416.htm;"""";Vanuatu;22.01.2016;52;0;0.0%;---;---;---;---
http://archive.ipu.org//wmn-e/arc/classif010416.htm;"""";Yemen;27.04.2003;300;0;0.0%;28.04.2001;111;2;1.8%
http://archive.ipu.org//wmn-e/arc/classif010316.htm;WORLD CLASSIFICATION;WORLD CLASSIFICATION;WORLD CLASSIFICATION;WORLD CLASSIFICATION;WORLD CLASSIFICATION;WORLD CLASSIFICATION;WORLD CLASSIFICATION;WORLD CLASSIFICATION;WORLD CLASSIFICATION;WORLD CLASSIFICATION
http://archive.ipu.org//wmn-e/arc/classif010316.htm;Rank;Country;Lower or single House;Lower or single House;Lower or single House;Lower or single House;Upper House or Senate;Upper House or Senate;Upper House or Senate;Upper House or Senate
http://archive.ipu.org//wmn-e/arc/classif010316.htm;Rank;Country;Elections;Seats*;Women;% W;Elections;Seats*;Women;% W
http://archive.ipu.org//wmn-e/arc/classif010316.htm;1;Rwanda;9 2013;80;51;63.8%;9 2011;26;10;38.5%
http://archive.ipu.org//wmn-e/arc/classif010316.htm;2;Bolivia;10 2014;130;69;53.1%;10 2014;36;17;47.2%
http://archive.ipu.org//wmn-e/arc/classif010316.htm;3;Cuba;2 2013;612;299;48.9%;---;---;---;---
http://archive.ipu.org//wmn-e/arc/classif010316.htm;4;Seychelles;9 2011;32;14;43.8%;---;---;---;---
http://archive.ipu.org//wmn-e/arc/classif010316.htm;5;Sweden;9 2014;349;152;43.6%;---;---;---;---
http://archive.ipu.org//wmn-e/arc/classif010316.htm;6;Senegal;7 2012;150;64;42.7%;---;---;---;---
http://archive.ipu.org//wmn-e/arc/classif010316.htm;7;Mexico;6 2015;500;212;42.4%;7 2012;128;43;33.6%
http://archive.ipu.org//wmn-e/arc/classif010316.htm;"""";South Africa 1;5 2014;399;169;42.4%;5 2014;54;19;35.2%
http://archive.ipu.org//wmn-e/arc/classif010316.htm;9;Ecuador;2 2013;137;57;41.6%;---;---;---;---
http://archive.ipu.org//wmn-e/arc/classif010316.htm;10;Finland;4 2015;200;83;41.5%;---;---;---;---
http://archive.ipu.org//wmn-e/arc/classif010316.htm;11;Iceland;4 2013;63;26;41.3%;---;---;---;---
http://archive.ipu.org//wmn-e/arc/classif010316.htm;"""";Namibia;11 2014;104;43;41.3%;12 2015;42;10;23.8%
http://archive.ipu.org//wmn-e/arc/classif010316.htm;"""";Nicaragua;11 2011;92;38;41.3%;---;---;---;---
http://archive.ipu.org//wmn-e/arc/classif010316.htm;14;Spain;12 2015;350;140;40.0%;12 2015;265;104;39.2%
http://archive.ipu.org//wmn-e/arc/classif010316.htm;15;Mozambique;10 2014;250;99;39.6%;---;---;---;---
http://archive.ipu.org//wmn-e/arc/classif010316.htm;"""";Norway;9 2013;169;67;39.6%;---;---;---;---
http://archive.ipu.org//wmn-e/arc/classif010316.htm;17;Andorra;3 2015;28;11;39.3%;---;---;---;---
http://archive.ipu.org//wmn-e/arc/classif010316.htm;"""";Belgium;5 2014;150;59;39.3%;7 2014;60;30;50.0%
http://archive.ipu.org//wmn-e/arc/classif010316.htm;19;Ethiopia;5 2015;547;212;38.8%;10 2015;153;49;32.0%
http://archive.ipu.org//wmn-e/arc/classif010316.htm;20;Timor-Leste;7 2012;65;25;38.5%;---;---;---;---
http://archive.ipu.org//wmn-e/arc/classif010316.htm;21;Denmark;6 2015;179;67;37.4%;---;---;---;---
http://archive.ipu.org//wmn-e/arc/classif010316.htm;22;Netherlands;9 2012;150;56;37.3%;5 2015;75;26;34.7%
http://archive.ipu.org//wmn-e/arc/classif010316.htm;23;Angola;8 2012;220;81;36.8%;---;---;---;---
http://archive.ipu.org//wmn-e/arc/classif010316.htm;24;Slovenia;7 2014;90;33;36.7%;11 2012;40;3;7.5%
http://archive.ipu.org//wmn-e/arc/classif010316.htm;25;United Republic of Tanzania;10 2015;372;136;36.6%;---;---;---;---
http://archive.ipu.org//wmn-e/arc/classif010316.htm;26;Germany;9 2013;631;230;36.5%;N.A.;69;28;40.6%
http://archive.ipu.org//wmn-e/arc/classif010316.htm;27;Burundi;6 2015;121;44;36.4%;7 2015;43;18;41.9%
http://archive.ipu.org//wmn-e/arc/classif010316.htm;28;Argentina;10 2015;257;92;35.8%;10 2015;72;30;41.7%
http://archive.ipu.org//wmn-e/arc/classif010316.htm;29;Uganda;2 2011;386;135;35.0%;---;---;---;---
http://archive.ipu.org//wmn-e/arc/classif010316.htm;30;Portugal;10 2015;230;80;34.8%;---;---;---;---
http://archive.ipu.org//wmn-e/arc/classif010316.htm;31;Serbia;3 2014;250;85;34.0%;---;---;---;---
http://archive.ipu.org//wmn-e/arc/classif010316.htm;32;Costa Rica;2 2014;57;19;33.3%;---;---;---;---
http://archive.ipu.org//wmn-e/arc/classif010316.htm;"""";Grenada;2 2013;15;5;33.3%;3 2013;13;2;15.4%
http://archive.ipu.org//wmn-e/arc/classif010316.htm;"""";The F.Y.R. of Macedonia;4 2014;123;41;33.3%;---;---;---;---
http://archive.ipu.org//wmn-e/arc/classif010316.htm;35;El Salvador;3 2015;84;27;32.1%;---;---;---;---
http://archive.ipu.org//wmn-e/arc/classif010316.htm;36;Switzerland;10 2015;200;64;32.0%;10 2011;46;7;15.2%
http://archive.ipu.org//wmn-e/arc/classif010316.htm;37;Algeria;5 2012;462;146;31.6%;12 2015;143;10;7.0%
http://archive.ipu.org//wmn-e/arc/classif010316.htm;38;Zimbabwe;7 2013;270;85;31.5%;7 2013;80;38;47.5%
http://archive.ipu.org//wmn-e/arc/classif010316.htm;39;New Zealand;9 2014;121;38;31.4%;---;---;---;---
http://archive.ipu.org//wmn-e/arc/classif010316.htm;40;Tunisia;10 2014;217;68;31.3%;---;---;---;---
http://archive.ipu.org//wmn-e/arc/classif010316.htm;41;Cameroon;9 2013;180;56;31.1%;4 2013;100;20;20.0%
http://archive.ipu.org//wmn-e/arc/classif010316.htm;42;Italy;2 2013;630;195;31.0%;2 2013;321;91;28.3%
http://archive.ipu.org//wmn-e/arc/classif010316.htm;"""";Trinidad and Tobago;9 2015;42;13;31.0%;9 2015;31;10;32.3%
http://archive.ipu.org//wmn-e/arc/classif010316.htm;44;Austria;9 2013;183;56;30.6%;N.A.;61;18;29.5%
http://archive.ipu.org//wmn-e/arc/classif010316.htm;45;Sudan;4 2015;426;130;30.5%;6 2015;54;19;35.2%
http://archive.ipu.org//wmn-e/arc/classif010316.htm;46;Guyana;5 2015;69;21;30.4%;---;---;---;---
http://archive.ipu.org//wmn-e/arc/classif010316.htm;47;Nepal;11 2013;595;176;29.6%;---;---;---;---
http://archive.ipu.org//wmn-e/arc/classif010316.htm;48;United Kingdom;5 2015;650;191;29.4%;N.A.;782;192;24.6%
http://archive.ipu.org//wmn-e/arc/classif010316.htm;49;Luxembourg;10 2013;60;17;28.3%;---;---;---;---
http://archive.ipu.org//wmn-e/arc/classif010316.htm;50;Afghanistan;9 2010;249;69;27.7%;1 2015;68;18;26.5%
http://archive.ipu.org//wmn-e/arc/classif010316.htm;51;Poland;10 2015;460;126;27.4%;10 2015;100;13;13.0%
http://archive.ipu.org//wmn-e/arc/classif010316.htm;52;Belarus;9 2012;110;30;27.3%;8 2012;58;19;32.8%
http://archive.ipu.org//wmn-e/arc/classif010316.htm;53;Philippines;5 2013;290;79;27.2%;5 2013;24;6;25.0%
http://archive.ipu.org//wmn-e/arc/classif010316.htm;54;Australia;9 2013;150;40;26.7%;9 2013;76;29;38.2%
http://archive.ipu.org//wmn-e/arc/classif010316.htm;"""";Israel;3 2015;120;32;26.7%;---;---;---;---
http://archive.ipu.org//wmn-e/arc/classif010316.htm;56;Iraq;4 2014;328;87;26.5%;---;---;---;---
http://archive.ipu.org//wmn-e/arc/classif010316.htm;"""";South Sudan;8 2011;332;88;26.5%;8 2011;50;5;10.0%
http://archive.ipu.org//wmn-e/arc/classif010316.htm;58;France;6 2012;577;151;26.2%;9 2014;348;87;25.0%
http://archive.ipu.org//wmn-e/arc/classif010316.htm;"""";Kazakhstan;1 2012;107;28;26.2%;10 2014;47;3;6.4%
http://archive.ipu.org//wmn-e/arc/classif010316.htm;60;Canada;10 2015;338;88;26.0%;N.A.;83;31;37.3%
http://archive.ipu.org//wmn-e/arc/classif010316.htm;61;Honduras;11 2013;128;33;25.8%;---;---;---;---
